timestamp,symbol,position,total_symbols,net_positions
2025-08-21T11:20:03.068233,TSLA,1945,4,-253
2025-08-21T11:20:03.068233,MSFT,-413,4,-253
2025-08-21T11:20:03.068233,GOOG,-1105,4,-253
2025-08-21T11:20:03.068233,AAPL,-680,4,-253
2025-08-21T11:20:04.069716,TSLA,1945,4,-529
2025-08-21T11:20:04.069716,MSFT,-413,4,-529
2025-08-21T11:20:04.069716,GOOG,-1105,4,-529
2025-08-21T11:20:04.069716,AAPL,-956,4,-529
2025-08-21T11:20:05.066560,TSLA,1945,4,-432
2025-08-21T11:20:05.066560,MSFT,-413,4,-432
2025-08-21T11:20:05.066560,GOOG,-1008,4,-432
2025-08-21T11:20:05.066560,AAPL,-956,4,-432
2025-08-21T11:20:06.074036,TSLA,1945,4,-118
2025-08-21T11:20:06.074036,MSFT,-413,4,-118
2025-08-21T11:20:06.074036,GOOG,-694,4,-118
2025-08-21T11:20:06.074036,AAPL,-956,4,-118
2025-08-21T11:20:07.074188,TSLA,1945,4,-514
2025-08-21T11:20:07.074188,MSFT,-413,4,-514
2025-08-21T11:20:07.074188,GOOG,-694,4,-514
2025-08-21T11:20:07.074188,AAPL,-1352,4,-514
2025-08-21T11:20:08.081396,TSLA,2372,4,-87
2025-08-21T11:20:08.081396,MSFT,-413,4,-87
2025-08-21T11:20:08.081396,GOOG,-694,4,-87
2025-08-21T11:20:08.081396,AAPL,-1352,4,-87
